temperature_deg_c,time_h,scale_mol,stirring_shaking,startingmat_1_name,startingmat_1_smiles,startingmat_1_eq,startingmat_2_name,startingmat_2_smiles,startingmat_2_eq,reagent_1_name,reagent_1_eq,reagent_2_name,reagent_2_eq,catalyst_name,catalyst_eq,ligand_name,ligand_eq,solvent_1_name,solvent_1_fraction,product_1_smiles,AP yield,AP selectivity
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.759,0.928
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.484,0.898
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.755,0.930
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.656,0.959
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.352,0.662
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.393,0.859
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.759,0.962
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.582,0.949
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.577,0.886
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.799,0.961
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.262,0.897
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.804,0.945
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.647,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.653,0.941
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.544,0.869
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.221,0.526
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.081,0.308
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.270,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.548,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.206,0.900
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.404,0.892
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.737,0.955
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.397,0.807
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.860,1.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.366,0.942
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,Na2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.519,0.903
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd2(dba)3],0.03,AdBrettPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.026,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,toluene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd(OAc)2],0.03,CyPPh2,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CyPPh2,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,acetonitrile,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K3PO4,2.50,,,[Pd2(dba)3],0.03,DavePhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,DavePhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,(pDMA-Ph)P(Ph)2,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,(pDMA-Ph)P(Ph)2,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,(pDMA-Ph)P(Ph)2,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,EPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.018,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(OAc)2],0.03,EPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,EPhos,0.03,di-n-butyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.016,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,EPhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.017,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,EPhos,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.012,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(OAc)2],0.03,p-DavePhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,p-DavePhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd(OAc)2],0.03,p-DavePhos,0.03,cyclopentyl-methyl-ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd2(dba)3],0.03,PhenCar-Phos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,PhenCar-Phos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd2(dba)3],0.03,RuPhos-Hybrid,0.03,anisole,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(allyl)Cl]2,0.03,RuPhos-Hybrid,0.03,mesitylene,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd2(dba)3],0.03,RuPhos-Hybrid,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,diisopropylethylamine,2.50,,,[Pd(OAc)2],0.03,RuPhos-Hybrid,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd2(dba)3],0.03,RuPhos-Hybrid,0.03,2-MeTHF,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CPhos,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,KOAC,2.50,,,[Pd(OAc)2],0.03,CPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.084,0.464
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,CPhos,0.03,2-methyl-2-butanol,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,PhCPhos,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaOAc,2.50,,,[Pd(OAc)2],0.03,(tBu)PhCPhos,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,NaTFA,1.25,DBU,1.25,[Pd(OAc)2],0.03,(1-Ad)3P,0.03,n-propyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,(1-Ad)3P,0.03,di-isopropyl ether,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,K2CO3,2.50,,,[Pd(allyl)Cl]2,0.03,(1-Ad)3P,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
70,18,7.01E-05,st_400,1-chloro-4-methoxy-benzene,COc1ccc(Cl)cc1,1.00,benzenesulfonamide,NS(=O)(=O)c1ccccc1,1.25,DBU,2.50,,,[Pd(OAc)2],0.03,(1-Ad)3P,0.03,isoamyl acetate,1.0,COc1ccc(NS(=O)(=O)c2ccccc2)cc1,0.000,0.000
